ID,Age,MonthlyIncome,NumberOfDependents,RevolvingUtilizationOfUnsecuredLines,DebtRatio,OpenCreditCardLoans,DaysPastDue90,OpenRealEstateLoans,LastYearProfit
76514,43,8000,2,0.012922083,0.286339208,7,0,1,649.0
76516,40,4000,0,0.826940933,0.99700075,5,0,2,1292.0
76517,52,9371,0,0.029110771,0.007789159,4,0,0,422.0
76518,86,3950,1,0.413742668,0.607441154,8,0,1,1165.0
76524,54,2500,0,0.112442222,0.023990404,2,0,0,821.0
76527,58,1813,0,0.026274383,0.122381477,10,0,0,985.0
76540,60,12000,0,0.036971679,0.208232647,6,0,1,424.0
76554,63,1600,0,0.317337903,1.158026234,6,0,1,1258.0
76556,40,1,3,0.16225585,815.0,7,0,1,898.0
76558,44,4850,1,0.101627547,0.31292517,11,0,1,1623.0
76559,63,1200,0,0.004061476,0.53122398,12,0,1,912.0
76562,47,2800,2,0.328146061,0.445912174,12,0,0,1393.0
76569,28,2042,0,0.031312458,0.146353402,2,0,0,1780.0
76574,45,6000,1,0.653964153,0.834027662,13,0,2,1074.0
76577,66,1000,0,0.082406521,0.073926074,7,0,0,2057.0
76582,72,2448,0,0.663923888,1.643936301,11,0,1,391.0
76589,70,NA,0,0.416292115,3309.0,6,0,1,2025.0
76592,25,225,0,0.065483629,0.030973451,1,0,0,663.0
76596,39,6041,2,0.012856633,0.341939755,8,0,2,984.0
76608,69,NA,0,1.00779844,504.0,5,1,0,-2251.0
76610,63,733,0,0.029998182,0.528610354,7,0,1,2227.0
76616,52,4700,1,0.9999999,0.040416933,2,3,0,-2660.0
76624,56,2500,0,0.418545432,0.479408237,11,0,1,810.0
76625,60,3968,1,0.853624122,1.105064248,9,0,2,1105.0
76630,54,NA,0,0.264421781,7152.0,17,0,2,1464.0
76632,39,5355,5,0.600105235,0.232262883,4,0,1,287.0
76642,52,NA,0,0.264434457,3982.0,10,0,2,623.0
76649,52,4400,0,0.374695078,0.676891616,20,1,2,667.0
76651,58,6666,0,0.909287494,0.726263687,16,0,2,440.0
76661,49,3319,1,0.137714971,0.454518072,4,0,1,1455.0
76662,60,2283,1,0.068959794,0.381348511,8,0,0,1001.0
76663,33,1848,0,0.270227481,0.817739319,9,0,1,1556.0
76665,21,800,0,0.347652348,0.012484395,1,0,0,1937.0
76671,27,4000,1,0.141224645,0.092726818,4,0,0,823.0
76675,34,2281,0,0.436209635,0.217353199,6,0,0,1265.0
76681,52,5900,0,0.190039521,0.73699373,20,0,3,1737.0
76686,46,3000,2,0.31631129,1.131956015,9,0,2,392.0
76689,66,3000,0,0.453801031,0.919360213,19,0,4,1095.0
76690,54,9642,3,0.110428093,0.209685782,12,0,1,1144.0
76696,49,10000,2,0.421976557,0.511848815,11,0,1,382.0
76700,60,15033,0,0.028754917,0.197020088,3,0,1,1936.0
76702,61,NA,0,0.082466461,1381.0,9,0,1,638.0
76703,46,2916,2,0.064536364,0.425779911,6,0,1,1230.0
76720,47,5955,0,0.021222538,0.184351914,10,0,1,1133.0
76724,44,72759,2,0.599775014,0.029164376,5,0,2,359.0
76728,32,5000,2,0.001782748,0.132373525,7,0,0,1311.0
76730,58,16183,2,0.026376173,0.141497776,9,0,2,2071.0
76731,58,NA,0,0.193542144,181.0,12,0,0,1177.0
76732,30,734,0,0.9999999,0.975510204,2,0,1,422.0
76734,66,5856,1,0.350380097,0.493255933,10,0,1,2499.0
76738,42,0,1,0.466289043,11887.0,9,0,2,231.0
76740,49,NA,2,0.214027477,1750.0,7,0,1,764.0
76743,66,5861,0,0.996923195,0.873592631,13,0,1,2416.0
76755,33,NA,0,0.16342389,1331.0,7,0,1,9218.0
76763,50,8614,0,0.021852564,0.188624492,20,0,1,309.0
76765,40,2380,1,0.142789148,0.19949601,6,0,0,4869.0
76775,58,8000,1,0.040711913,0.149231346,15,0,1,582.0
76784,53,3600,0,0.01259958,0.549569564,6,0,1,1436.0
76787,50,NA,NA,0.978043912,1958.0,3,0,1,-10518.0
76788,45,2126,2,0.439156084,0.924776681,5,0,1,864.0
76796,40,6666,0,0.91476021,0.192740363,7,0,1,-5052.0
76807,57,5300,2,0.308534348,0.74948123,11,0,3,1302.0
76813,55,5384,2,0.961759306,0.367873723,7,0,1,-4926.0
76814,50,7500,0,0.873708764,0.30462605,10,0,1,877.0
76815,58,8731,0,0.65420306,0.452015575,14,0,2,956.0
76828,43,5253,3,0.332508131,0.407499048,7,0,1,623.0
76829,62,4083,0,0.171498799,0.416013712,11,0,2,582.0
76832,63,7296,0,0.002023004,0.471974784,10,0,1,2245.0
76843,47,4133,2,0.359724542,0.342283503,9,0,1,2559.0
76844,81,NA,NA,0.9999999,809.0,1,0,1,583.0
76845,65,NA,NA,0.003278225,4.0,4,0,0,4701.0
76861,62,3050,0,0.023899203,1.357587676,10,0,3,747.0
76867,63,3501,0,0.689301124,0.554254712,7,0,1,328.0
76879,35,3500,0,0.181352331,0.504427306,5,0,1,604.0
76883,54,12300,2,0.271115259,0.100642224,4,0,1,2511.0
76886,33,4300,0,0.495252374,0.132759823,3,1,0,-1304.0
76888,47,NA,0,0.773408864,1827.0,9,0,2,-651.0
76895,35,5633,2,0.004784001,0.231274405,8,0,2,912.0
76901,60,NA,2,0.235751818,3029.0,11,0,2,326.0
76902,48,8350,3,0.9999999,0.007184768,1,1,0,353.0
76906,52,5900,8,0.032102469,0.411286223,10,0,3,665.0
76907,46,8000,0,0.761974687,0.30583677,15,0,1,-2219.0
76928,67,18200,1,0.694478282,0.23718477,4,0,1,1971.0
76930,65,2333,0,0.871527658,1.724078835,13,0,1,1392.0
76934,33,1015,0,0.179705074,0.757874016,6,0,0,812.0
76939,53,NA,0,0.008607992,3313.0,9,1,1,2079.0
76940,49,NA,0,0.123751942,5673.0,11,0,1,999.0
76941,48,18216,2,0.202555949,0.380798156,8,0,2,1021.0
76953,49,11433,3,0.233427372,0.475861466,9,0,2,260.0
76957,51,7750,2,0.464307436,0.538253129,11,0,1,626.0
76960,60,8575,0,0.041067203,0.226912313,7,0,1,343.0
76976,75,NA,0,0.933832344,1386.0,9,0,0,1100.0
77004,63,4510,2,0.081703107,0.013522501,3,0,0,220.0
77006,42,6000,2,0.527248059,0.459423429,6,0,2,-4437.0
77012,67,4256,0,0.186120966,0.562602772,34,0,1,1029.0
77014,45,4750,1,0.350900716,0.652704694,12,0,2,1222.0
77017,32,5732,2,0.583715255,0.246467818,7,0,2,565.0
77025,48,NA,1,0.9999999,922.0,1,0,1,731.0
77027,66,3089,0,0.544587898,0.861812298,7,0,3,566.0
77029,50,22900,3,0.073782867,0.240207851,13,0,1,1623.0
77033,91,NA,NA,0.008795351,6.0,4,0,0,392.0
77040,52,NA,0,0.229121036,3251.0,14,0,2,2122.0
77042,52,21500,0,0.933008946,0.467559648,12,0,4,858.0
77044,71,2498,0,0.361876193,0.549819928,4,0,2,1686.0
77047,60,5800,0,0.82888529,0.379244958,10,0,2,1989.0
77052,35,2979,1,0.989314465,0.975503356,5,0,1,1566.0
77057,54,7650,1,0.160580575,0.323225722,16,0,1,459.0
77064,36,7165,1,0.030725016,0.265559587,9,0,2,1286.0
77068,63,4350,0,0.479793878,1.352102965,24,0,1,1309.0
77070,71,2047,0,0.419980639,0.46875,12,0,1,223.0
77074,52,8800,3,0.259601325,0.377116237,19,0,1,1430.0
77075,54,3401,0,0.15239163,1.399176955,8,0,2,1208.0
77081,42,12900,2,0.035286939,0.261142547,13,0,4,958.0
77083,69,5900,0,0.205747184,0.687171666,20,1,2,1588.0
77086,60,5000,2,0.012880128,0.264147171,6,0,1,1528.0
77089,60,NA,0,0.026326448,1251.0,16,0,1,1715.0
77097,29,3516,0,0.9999999,0.098094967,1,0,0,130.0
77101,42,7266,3,0.051970611,0.368652814,8,0,3,391.0
77102,65,6500,0,0.474856253,0.635133056,11,0,2,1025.0
77103,41,3823,3,0.944401459,0.753922594,4,0,1,257.0
77106,47,4083,1,0.903395311,0.85553379,8,5,2,-9113.0
77107,73,NA,0,0.020279189,255.0,9,0,0,219.0
77125,73,NA,NA,0.060646968,36.0,1,0,0,2874.0
77134,67,6200,0,0.046655558,0.412030318,19,0,2,1123.0
77142,52,NA,0,0.009828843,3.0,6,0,0,571.0
77147,35,4000,1,0.9999999,0.086978255,7,0,0,562.0
77152,34,NA,0,0.9999999,776.0,2,2,0,1034.0
77154,53,9316,1,0.136462118,0.301706558,15,0,3,1453.0
77164,38,701,3,0.433723446,1.484330484,6,0,0,1669.0
77170,62,2500,0,0.9999999,0.015193922,2,1,0,693.0
77172,55,8000,0,0.671278504,0.396075491,9,0,1,698.0
77176,39,3650,0,0.028332389,0.711038072,10,0,2,2638.0
77178,52,NA,NA,0.170127693,2033.0,14,0,1,297.0
77179,52,NA,0,0.007099645,1172.0,2,0,1,1081.0
77184,46,5700,3,0.146239529,0.378880898,11,0,2,1630.0
77190,47,4000,3,0.315068493,0.710822294,11,0,2,552.0
77191,89,8400,0,0.033039559,0.008808475,5,0,0,1509.0
77194,62,6500,0,0.002882914,0.28057222,22,0,2,1556.0
77200,47,2850,0,0.179018372,0.08172571,9,0,0,614.0
77202,54,5400,0,0.286657111,0.383632661,4,0,1,1596.0
77205,67,NA,0,0.04419779,26.0,1,0,0,999.0
77217,61,NA,0,0.018645867,2657.0,11,0,1,1550.0
77219,44,2927,1,0.556412454,0.347336066,2,2,1,-1357.0
77222,39,5551,2,0.054253011,0.00684438,3,0,0,4410.0
77233,50,8350,0,0.070750544,0.427134475,14,0,4,842.0
77234,47,7608,1,0.68409026,0.199369168,9,1,1,2937.0
77235,44,NA,0,0.048905839,2657.0,9,0,2,572.0
77236,71,1458,0,0.192343147,0.342015079,12,0,0,669.0
77238,28,1817,0,1.043478261,0.425192519,8,0,1,271.0
77239,82,9503,0,0.017398105,0.063131313,14,0,2,1734.0
77243,44,NA,0,0.085798093,4408.0,5,0,1,861.0
77244,72,2530,0,0.012204793,0.441327539,12,0,2,1608.0
77245,50,3816,0,0.014847585,0.452187582,7,0,2,281.0
77248,62,NA,0,0.9999999,2366.0,3,0,1,1495.0
77252,61,19167,2,0.042611237,0.279111018,10,0,1,2200.0
77257,75,5833,0,0.043763899,0.586904354,19,0,2,634.0
77259,50,3600,0,0.815673731,29.61288531,16,0,0,-594.0
77260,48,3600,2,0.236256166,0.124687587,5,0,0,601.0
77265,73,859,0,0.005210252,0.002325581,2,0,0,784.0
77269,63,10983,0,0.5798178,0.119355426,14,0,0,660.0
77272,46,10000,3,0.086526893,0.256474353,8,0,1,484.0
77276,47,8000,0,0.096703433,0.394325709,14,0,2,1027.0
77279,47,3216,1,0.080951606,0.562946845,6,0,1,294.0
77285,66,5834,0,0.021616129,0.23050557,10,0,1,2160.0
77292,63,16558,0,0.162417141,0.304124645,24,0,5,1224.0
77297,44,6782,1,0.266780018,0.177355153,17,0,1,1049.0
77301,38,3500,1,0.522647735,0.404170237,8,0,0,1994.0
77302,60,4500,0,0.065034628,0.939346812,11,0,2,1213.0
77307,50,5090,2,0.298647207,0.050874092,3,0,0,631.0
77308,29,3534,0,0.060665169,0.043281471,4,0,0,859.0
77309,34,NA,NA,0.018665935,281.0,3,0,0,1191.0
77312,79,8250,1,0.03339944,0.456550721,18,0,1,806.0
77317,67,10937,2,0.090219716,0.008868166,4,0,0,6769.0
77318,55,2301,0,0.136142308,0.787576021,11,0,2,8040.0
77326,51,9530,2,0.333546658,0.304165355,8,0,1,1282.0
77327,37,10816,2,0.087501932,0.25496903,9,0,1,1422.0
77329,56,6733,4,0.752473981,0.611523612,27,0,2,295.0
77330,47,2900,0,0.708452921,0.254395036,8,0,0,448.0
77331,64,4400,0,0.015122904,0.092706203,13,0,1,967.0
77333,47,12000,4,0.9999999,0.199483376,4,1,1,351.0
77338,63,6125,0,0.209304915,0.427358799,14,0,1,880.0
77343,61,3700,1,0.670411537,1.089165091,15,1,1,1802.0
77349,62,10000,0,0.115120413,0.02569743,10,0,0,502.0
77352,40,5000,2,0.650182408,0.390921816,5,0,1,626.0
77356,61,7738,3,0.259584418,0.451221088,11,0,1,3015.0
77362,41,NA,NA,0.151341505,119.0,2,0,0,609.0
77371,39,4324,2,0.953950944,0.646011561,6,0,1,503.0
77373,38,NA,0,0.708676377,2471.0,7,0,1,1723.0
77378,44,5083,0,0.551037414,0.337922895,5,0,1,1249.0
77379,87,2871,0,0.292423301,0.432451253,16,0,0,576.0
77394,63,5900,0,0.483746359,0.369937299,16,0,1,520.0
77404,71,6250,0,0.9999999,0.226363782,7,0,2,474.0
77408,55,6280,0,0.208947427,0.159210317,3,0,1,325.0
77409,56,2500,0,0.025484076,0.009996002,5,0,0,1052.0
77417,68,2700,0,0.734512434,1.225472047,24,0,0,1183.0
77418,72,4000,1,0.001626963,7.49813E-4,5,0,0,612.0
77420,45,6400,2,0.608414033,0.542415248,14,0,2,751.0
77422,85,NA,0,0.023672503,20.0,3,0,0,2119.0
77423,48,5172,0,0.204374555,0.212062633,16,0,0,308.0
77428,53,8833,1,0.086822744,0.340276206,12,0,2,941.0
77431,53,5666,0,0.009165139,1.7646E-4,2,0,0,1596.0
77434,44,7500,3,0.9999999,0.149046794,4,3,0,-1807.0
77437,64,550,0,0.019692055,1.952813067,18,0,1,7013.0
77441,64,NA,0,0.330452805,846.0,14,0,0,573.0
77445,58,8664,0,0.022813814,0.245816503,14,0,2,1021.0
77447,46,3933,4,0.182272709,2.022877478,7,0,4,1383.0
77449,46,3200,1,0.184153851,1.288347391,12,0,2,497.0
77455,33,4080,2,0.979873565,1.117618231,9,0,2,1643.0
77458,44,NA,0,0.221235633,2435.0,19,0,1,2425.0
77464,55,NA,0,5.233532934,3402.0,12,0,3,1611.0
77470,66,2400,0,0.679449477,0.605997501,5,0,3,1217.0
77480,46,8749,2,0.405609985,0.388114286,6,0,1,1524.0
77489,66,NA,0,0.050495953,132.0,7,0,0,183.0
77496,28,NA,NA,0.9999999,253.0,1,0,0,1006.0
77499,38,3000,0,0.597925259,0.047650783,2,0,0,1530.0
77500,33,3630,1,0.028094209,0.334893969,7,0,2,4984.0
77501,40,NA,1,0.540637052,877.0,2,0,1,-923.0
77505,70,12267,1,0.334656113,0.565862406,21,0,5,2546.0
77517,73,4400,0,0.019196548,0.246989321,10,0,1,502.0
77521,53,1501,0,0.03719752,2.361517976,5,0,2,1331.0
77539,38,4135,0,0.9999999,0.005560928,0,0,0,646.0
77544,35,5800,0,0.406487403,0.339251853,6,0,1,-3135.0
77547,45,6250,2,0.9999999,0.423932171,5,0,1,3340.0
77548,55,12000,2,0.033066116,0.194150487,3,0,1,723.0
77554,61,6680,0,0.165082985,0.267175573,10,1,1,314.0
77570,49,6748,0,0.065410255,0.487331457,10,0,1,345.0
77585,59,7830,0,0.222637323,0.625973694,11,0,1,2738.0
77587,79,1400,1,0.011748531,0.001427552,4,0,0,647.0
77588,40,2000,0,0.263146749,0.578710645,10,0,1,-463.0
77589,65,1181,0,0.655317234,0.354483926,5,0,0,1302.0
77596,23,2950,1,1.045908184,0.007116232,2,0,0,-2981.0
77600,80,NA,0,0.9999999,184.0,3,0,0,-4091.0
77605,45,11000,4,0.099983336,0.33851468,4,0,1,2847.0
77610,64,2590,1,0.131935773,0.272095716,7,0,0,6597.0
77619,63,6930,1,0.549372531,0.355937094,7,0,2,1577.0
77620,35,5633,1,0.141731633,0.51970181,11,0,2,756.0
77627,60,5268,0,0.412771743,0.435376732,6,0,1,1489.0
77629,65,NA,0,0.008584744,941.0,6,0,0,907.0
77634,51,10958,1,0.261746927,0.172278493,14,0,0,246.0
77636,56,10500,0,0.3958336,0.322826397,15,0,2,365.0
77640,46,NA,0,0.071178583,1292.0,8,0,2,4222.0
77641,49,4360,2,0.24190036,0.421921578,10,0,1,260.0
77656,69,11050,0,0.015476325,0.060266039,7,0,1,1276.0
77658,52,NA,0,0.03521196,2507.0,10,0,2,1430.0
77662,87,3235,0,0.028863485,0.118355995,6,0,0,523.0
77665,54,13083,1,0.349659153,0.197951697,6,0,1,1435.0
77672,59,3300,0,0.005888297,0.282035747,3,0,1,1178.0
77673,61,8990,0,0.102094895,0.210098988,4,0,1,705.0
77674,42,16666,2,0.027532657,0.002939941,3,0,0,1276.0
77692,40,10163,0,0.698188364,0.749508068,9,0,4,369.0
77694,44,2565,3,0.9999999,0.110678098,0,0,0,4207.0
77697,81,8000,0,0.006759932,0.002499688,6,0,0,504.0
77701,35,4000,3,0.9999999,0.278430392,2,2,0,1194.0
77716,35,3666,0,0.425744666,0.256613035,11,0,0,840.0
77719,66,NA,NA,0.007538768,69.0,3,0,0,383.0
77722,32,3651,0,0.010742261,0.005750274,7,0,0,363.0
77724,48,NA,0,0.043104331,1556.0,7,0,1,756.0
77729,60,NA,2,0.066161252,2684.0,8,0,2,452.0
77738,81,NA,0,0.001726971,7.0,3,0,0,309.0
77743,46,6000,3,0.059570298,0.240126646,9,0,2,826.0
77744,53,5416,2,0.66147527,0.349455418,5,0,1,1850.0
77746,32,4583,0,0.006967023,0.603184991,6,0,2,1239.0
77756,54,7481,0,0.848776054,0.407511361,10,0,1,1742.0
77757,62,5187,0,0.03803748,0.570354665,16,0,2,487.0
77758,37,5916,3,0.207745333,0.435524759,8,0,1,687.0
77768,44,NA,2,0.007176365,1910.0,8,0,2,1412.0
77772,49,6626,1,0.437416798,0.071374679,6,0,0,1256.0
77775,62,7000,0,0.286201559,0.525353521,12,1,2,1555.0
77782,26,6284,1,0.06369828,0.416706444,6,0,2,488.0
77788,32,6000,0,0.231153769,0.500749875,5,0,2,277.0
77793,74,6499,1,0.009470403,0.136615385,7,0,0,666.0
77800,40,NA,0,0.168813599,1171.0,11,0,1,595.0
77801,67,8300,1,0.015026566,0.007950849,6,0,0,483.0
77802,52,0,0,0.250409593,3291.0,23,0,2,351.0
77807,59,NA,0,0.113078821,2490.0,12,0,1,1072.0
77808,46,NA,0,0.045025999,4308.0,10,0,2,1150.0
77810,67,11250,0,0.552844504,0.69878233,28,0,2,683.0
77817,68,NA,NA,0.120065913,1709.0,7,0,1,585.0
77822,29,4675,2,1.115261271,0.284431138,12,0,0,-1278.0
77832,44,5416,0,0.57662052,0.487723832,14,0,0,404.0
77842,59,10000,1,0.026522916,0.198480152,11,0,2,5767.0
77843,27,1044,0,0.9999999,0.254545455,3,0,0,424.0
77846,50,11400,3,0.238260411,0.3953162,15,0,2,622.0
77848,62,6926,0,0.205143984,0.255521871,16,0,1,1433.0
77849,56,2100,0,0.095810258,0.151832461,7,0,0,907.0
77854,54,11600,0,0.413977523,0.524868546,17,0,2,1122.0
77858,41,10416,0,0.9999999,3.439473937,4,0,0,525.0
77859,80,NA,0,0.006749663,22.0,2,0,0,537.0
77864,56,NA,0,0.94022097,4166.0,6,0,2,1155.0
77868,85,NA,0,0.024829594,54.0,8,0,0,343.0
77876,64,3750,2,0.064732321,0.531858171,9,0,1,2750.0
77879,45,6815,2,0.12069075,0.415639671,6,0,2,730.0
77881,35,2500,1,0.36661384,0.610955618,9,0,0,860.0
77885,48,9350,2,0.434842424,0.229601112,9,0,1,149.0
77896,26,4500,0,0.035792841,0.001110864,1,0,0,851.0
77897,88,10500,0,0.063286168,0.099609561,16,0,0,732.0
77907,26,2800,0,0.608391608,0.006426276,1,0,0,1507.0
77912,30,3100,0,0.003554003,0.683005482,7,0,0,909.0
77917,35,4166,0,0.003333259,1.100071994,6,0,3,549.0
77932,39,5358,2,0.034403523,0.138272066,10,0,0,2899.0
77943,22,0,0,0.590818363,8.0,1,0,0,2983.0
77955,72,15584,0,0.075224455,0.007314726,10,0,0,598.0
77962,46,6277,1,0.53152702,0.495539981,18,0,0,1164.0
77974,64,3300,0,0.113551937,0.170857316,8,0,0,499.0
77986,77,NA,0,0.005510989,7.0,7,0,0,397.0
77990,80,2848,0,0.007160052,0.163917164,5,0,1,1125.0
77993,45,7600,2,0.419186106,0.587948954,13,0,1,-1554.0
77994,43,8500,0,0.946210758,0.499235384,7,0,1,612.0
77995,45,3765,2,0.118685563,1.036909187,11,0,1,208.0
78000,62,17166,1,0.646841536,0.494786509,11,0,3,808.0
78003,44,1,3,0.008652175,7065.5,13,0,3,521.0
78013,48,1500,2,0.528235882,1.151898734,10,1,2,2439.0
78017,59,NA,0,0.9999999,280.0,0,0,0,777.0
78023,63,9426,0,0.01654031,0.103214172,10,0,1,1036.0
78028,49,9166,0,0.003712051,5.45435E-4,4,0,0,597.0
78031,43,4997,3,0.504368947,0.24869948,7,0,0,461.0
78041,42,10000,2,0.690524754,0.119888011,5,0,0,1788.0
78045,29,300,0,1.70259481,1.740863787,4,4,0,-1008.0
78069,43,6298,0,0.016656219,0.880615971,14,0,3,1186.0
78073,44,5200,3,0.15569481,0.618919439,9,0,3,1741.0
78077,60,NA,0,0.243141614,3486.0,22,0,2,728.0
78094,76,2500,1,0.326973981,0.199520192,3,0,0,324.0
78097,36,5531,0,0.007999867,0.551879971,7,0,1,991.0
78099,49,7000,0,0.118777624,0.53106699,10,0,1,318.0
78105,42,4166,3,1.52188E-4,0.693064555,17,0,1,811.0
78107,85,5456,0,0.017046573,0.467839472,7,0,2,622.0
78113,54,NA,1,0.942423031,3349.0,5,0,1,465.0
78119,72,4543,0,0.376703497,0.397447183,10,0,3,759.0
78122,33,5120,0,0.863997739,0.351298574,10,0,1,213.0
78124,72,3600,0,0.331605546,0.203554568,4,0,1,497.0
78138,50,4605,2,0.090162949,0.211463309,14,0,1,2060.0
78142,39,3011,1,0.515089637,0.555444887,16,0,1,430.0
78148,35,6846,0,0.323105583,0.107054184,4,0,0,3271.0
78159,37,6500,0,0.833095952,0.207352715,10,0,0,1787.0
78160,50,7166,1,0.055294471,0.234826287,2,0,1,294.0
78163,53,4000,1,0.027272107,1.013246688,20,0,2,954.0
78176,43,6100,3,0.035995637,0.283068349,10,0,1,2467.0
78177,45,4360,0,0.371316306,0.280669571,11,0,2,1219.0
78178,46,15833,3,1.006748313,0.437981559,10,0,3,809.0
78188,67,2917,0,0.019807678,0.267649075,8,0,1,1255.0
78198,63,NA,0,0.069114471,1238.0,6,0,1,660.0
78200,45,NA,0,0.35486843,3327.0,10,0,2,1503.0
78201,48,3200,1,0.426962656,0.593876913,12,0,3,-2908.0
78204,34,6400,1,0.692869134,0.374628964,10,0,1,1447.0
78205,41,4278,0,0.169216922,0.107969152,20,0,0,1257.0
78207,75,3541,1,0.171103403,0.782608696,20,0,3,1160.0
78220,51,4200,3,0.386406043,0.597476791,10,0,1,-7426.0
78222,67,10793,0,0.062687496,0.337872892,11,0,2,2447.0
78227,73,NA,0,0.226938653,1809.0,5,0,1,2445.0
78231,76,4177,0,0.011957832,0.410244136,24,0,1,313.0
78242,76,5000,0,0.006562703,0.141171766,10,0,2,3290.0
78245,54,NA,1,0.605194892,3948.0,10,0,1,3437.0
78249,52,5873,1,0.425227971,0.533878107,11,0,3,400.0
78253,64,10000,1,0.013699658,0.00159984,3,0,0,1625.0
78263,52,9800,0,0.398956346,0.321293746,10,0,1,-5590.0
78266,48,24000,2,0.203485804,0.155701846,4,0,1,769.0
78278,66,NA,0,0.001291107,1.0,4,0,0,2506.0
78285,71,15500,1,0.021603668,0.265531256,17,0,2,1078.0
78291,61,NA,0,0.003372882,577.0,6,0,1,631.0
78294,40,17916,4,0.337966769,0.228832952,7,0,2,630.0
78298,54,12722,3,0.027413051,0.115931777,17,0,1,4384.0
78299,63,4000,2,0.01800692,0.008247938,5,0,0,3022.0
78301,56,NA,0,0.05144391,5420.0,13,0,2,497.0
78302,48,1,2,0.012998951,349.0,14,0,0,2720.0
78305,57,NA,0,0.131697165,2466.0,7,0,1,2583.0
78306,82,NA,0,0.020406581,30.0,7,0,0,577.0
78309,52,10700,1,0.131676489,0.305205121,14,0,2,867.0
78312,51,5750,1,0.03967061,0.258563728,7,0,1,2793.0
78317,87,NA,0,0.036803,15.0,4,0,0,1317.0
78324,68,1000,1,0.300170398,0.320679321,6,0,0,1501.0
78330,81,9439,0,0.003829175,7.41525E-4,14,0,0,-369.0
78334,52,NA,0,0.078191846,755.0,18,0,0,696.0
78338,57,NA,2,0.652698267,2321.0,11,0,1,1039.0
78350,67,8750,1,0.022649996,0.627242601,11,0,3,659.0
78355,56,NA,0,0.524186492,2100.0,7,0,1,1625.0
78367,42,13000,0,0.01789802,0.005922621,7,0,0,1684.0
78369,85,6667,0,0.04894608,0.00794841,4,0,0,2069.0
78372,67,5834,0,0.037671162,0.025192802,8,1,0,735.0
78376,63,NA,NA,0.058919744,53.0,9,0,0,941.0
78388,57,6200,2,0.084615018,0.008385744,6,0,0,595.0
78396,58,NA,0,0.089724962,358.0,10,0,0,1451.0
78400,58,6583,0,0.062025345,0.236634265,7,0,2,1575.0
78404,35,4648,1,0.73714092,0.360292536,7,0,1,1461.0
78407,41,2726,0,0.337398141,0.627062706,8,0,1,822.0
78409,33,45833,1,0.006634296,0.030675917,5,0,0,1003.0
78413,50,9000,2,0.183461714,0.368625708,14,0,2,1379.0
78417,37,0,4,0.9999999,2473.0,3,0,1,1160.0
78419,41,0,2,0.090102134,1204.0,4,0,1,1249.0
78421,53,2730,2,0.017410791,0.020505309,3,0,0,973.0
78422,50,NA,2,0.068329737,1750.0,26,0,2,1631.0
78423,39,7477,0,0.129729815,0.54279219,18,0,3,559.0
78427,57,5434,1,0.14261218,0.454645814,16,0,2,2664.0
78430,86,5500,1,0.622179135,0.241774223,11,0,0,466.0
78431,52,4914,2,0.314122114,0.646185148,12,0,1,1050.0
78457,46,5677,1,0.113610385,0.311377246,7,0,3,306.0
78461,37,2200,0,0.076769292,0.147205816,3,0,0,1317.0
78468,52,3250,2,0.075982067,0.820362965,13,0,2,1351.0
78474,60,10088,0,0.001737945,0.092476955,10,0,1,1143.0
78476,43,9000,3,0.028023421,0.274302855,13,0,1,583.0
78477,48,6162,1,0.077165488,0.655362648,24,0,2,586.0
78480,42,10850,0,0.002909816,0.366233527,21,0,2,614.0
78484,58,10000,0,0.600026002,0.591340866,19,1,0,389.0
78485,44,5850,3,0.380038034,0.346094685,9,0,1,1216.0
78489,62,9166,0,0.464988284,0.385185993,6,0,2,646.0
78499,50,14896,4,0.412187418,0.107202793,4,0,0,537.0
78506,56,NA,0,0.584302326,3145.0,19,1,2,194.0
78515,46,3200,0,0.01774826,0.449859419,10,0,2,692.0
78516,38,7800,0,1.241313597,0.174208435,12,0,0,863.0
78523,39,16000,0,0.4797981,0.290044372,17,0,2,1704.0
78534,45,5552,3,0.047650731,0.3515217,13,0,1,777.0
78538,59,8800,0,0.002555272,0.048403591,5,0,0,1676.0
78539,29,4050,1,0.011335052,0.176005924,13,0,0,366.0
78546,25,7908,0,0.790081751,0.192944746,7,0,0,8807.0
78547,65,11137,0,0.005238024,0.210989406,11,0,2,2097.0
78548,52,NA,1,0.049956969,1637.0,7,0,1,3204.0
78551,29,7916,1,0.725056565,0.159277504,7,0,0,1343.0
78561,80,2746,0,0.001922635,0.100837277,5,0,0,413.0
78570,58,4901,0,0.024277106,0.062627499,6,0,0,569.0
78576,45,NA,0,0.156505343,922.0,7,0,1,2129.0
78582,50,7700,3,0.036048198,0.124139722,4,0,1,1015.0
78588,53,7290,1,0.055567656,0.419421204,18,0,4,699.0
78592,63,25000,3,0.083449904,0.121795128,13,0,1,1364.0
78601,42,NA,0,0.014369588,1077.0,10,0,1,4124.0
78602,31,3300,3,0.971503562,0.403514087,7,0,0,2636.0
78609,60,3101,0,1.000333317,0.463894262,2,0,1,1359.0
78615,75,NA,NA,0.087280237,687.0,8,0,1,1379.0
78628,32,0,2,0.733936221,46.0,1,0,0,696.0
78630,55,6429,0,0.753282128,0.498289269,14,0,1,2029.0
78642,63,3500,2,0.420571962,0.657526421,4,0,0,1556.0
78648,67,5962,0,0.084073689,0.184135502,10,0,1,1541.0
