ID;CNT_TBM;CNT_ATM;CNT_POS;CNT_CSC
364938889;27;62;2;1
364940700;92;20;86;7
364943946;103;15;56;1
364963237;50;9;21;2
364966498;49;3;2;1
364968411;68;19;2;1
364970003;110;12;2;5
364980320;33;44;49;1
364981554;15;14;2;4
365005871;167;4;2;7
365012646;24;8;2;6
365017640;28;29;2;1
365017661;21;3;2;1
365030169;43;21;2;3
365031688;58;3;2;1
365054340;202;3;2;1
365070933;11;3;2;1
365072958;24;35;2;3
365085811;29;21;13;12
365088740;104;44;24;7
365100948;74;128;46;6
365105176;79;57;3;3
365132407;26;70;16;4
365146902;17;3;2;1
365169929;100;42;18;19
365170669;149;72;12;2
365171889;70;27;12;1
365178615;20;3;2;1
365195295;56;3;2;1
365211754;71;3;2;10
365216394;49;17;2;1
365216812;11;7;5;1
365217387;41;59;5;1
365249140;36;37;4;5
365250914;13;42;2;1
365257225;10;4;2;3
365271290;10;5;2;1
365285258;79;39;8;8
365306569;116;3;2;2
365314566;36;60;3;24
365319627;198;3;2;1
365328220;58;4;2;1
365329495;48;84;21;17
365330318;36;43;7;1
365334646;179;19;57;9
365334736;137;32;37;4
365336752;187;8;2;1
365338966;51;3;2;23
365345158;55;3;2;8
365357070;90;28;2;1
365382057;102;3;2;1
365392746;13;3;2;1
365393622;27;3;2;1
365413069;34;3;2;3
365426217;116;28;9;7
365426287;169;3;2;4
365447828;39;9;4;7
365457183;65;42;23;2
365459954;52;18;2;1
365476809;89;43;79;2
365510091;114;53;3;1
365512356;116;46;5;1
365514032;37;33;62;1
365516520;15;6;2;1
365525771;72;44;20;2
365528386;36;13;23;3
365532914;12;3;2;1
365534868;20;7;2;1
365543383;56;13;3;3
365549526;75;36;101;10
365552345;74;3;2;1
365556847;55;3;2;4
365564200;111;7;47;11
365568713;94;3;2;1
365601586;37;22;15;7
365602332;12;12;2;1
365605649;119;41;38;2
365606913;36;21;17;14
365610170;58;10;13;38
365615113;45;39;60;2
365626576;33;32;29;18
365632345;23;50;7;9
365638269;407;3;2;16
365671726;21;6;2;2
365688018;66;10;2;1
365691348;60;17;43;5
365700211;156;63;126;7
365748731;91;22;12;37
365760016;96;3;2;1
365763894;30;7;2;2
365782110;257;20;4;3
365790300;25;3;2;2
365797891;41;3;2;3
365798579;41;40;16;4
365804829;34;3;2;2
365812821;209;3;2;8
365813957;58;3;2;1
365814908;34;11;2;1
365822189;88;31;79;17
365822666;11;3;2;1
365850350;43;45;2;47
365860229;30;3;2;3
365869790;13;36;2;4
365870036;99;44;39;6
365870797;144;11;2;9
365871686;47;5;2;3
365873251;124;18;4;1
365875826;69;65;9;1
365880097;37;13;2;6
365888620;46;3;2;4
365899621;109;21;38;19
365900689;97;3;2;5
365910520;26;3;2;21
365920226;43;8;3;1
365931122;160;3;2;1
365931776;35;3;2;1
365938044;97;30;33;2
365951998;22;3;2;1
365958272;78;7;46;8
365964368;110;11;12;1
365984994;65;7;2;4
365986598;41;3;2;1
365992924;207;17;2;2
365999037;12;21;2;11
366000612;10;4;2;1
366001220;14;18;2;1
366004165;306;3;18;12
366011651;124;111;5;11
366020027;79;3;2;7
366026778;77;3;2;1
366030320;55;4;24;1
366033035;97;5;2;18
366039614;81;57;3;15
366057061;140;45;24;4
366058748;110;13;45;3
366066390;99;6;11;1
366067090;39;3;2;2
366079358;181;48;2;1
366097846;10;3;2;2
366104088;10;3;2;2
366114936;16;3;2;3
366127581;114;16;2;1
366131075;10;35;6;2
366156843;39;43;4;2
366160663;115;3;2;3
366163320;116;3;2;1
366172287;51;30;44;1
366175353;120;36;22;2
366177174;20;3;2;1
366192792;108;3;2;20
366198951;91;9;3;2
366212250;20;4;2;3
366220188;64;19;3;23
366227501;19;51;33;2
366233287;32;3;2;1
366245921;330;3;2;1
366264974;97;35;3;1
366269967;58;3;2;5
366271089;53;7;41;5
366271400;269;23;2;2
366292438;127;46;22;36
366292772;123;3;2;5
366300794;35;3;2;1
366301836;18;3;2;1
366312393;50;34;74;4
366315582;10;7;2;1
366315902;119;59;47;13
366323928;53;20;21;4
366326554;30;12;27;10
366329213;111;17;2;1
366333201;60;35;6;7
366335619;14;17;2;1
366346140;164;29;2;2
366362552;65;3;2;1
366367905;17;3;2;1
366373575;13;60;5;1
366374268;82;3;2;1
366377247;65;34;5;10
366389448;46;55;31;17
366397849;41;32;29;13
366400907;136;3;2;1
366409794;158;32;30;15
366428648;74;3;2;1
366431016;10;3;2;2
366437671;61;6;2;1
366441942;50;36;3;16
366452173;37;44;7;22
366461449;94;14;46;6
366467375;28;3;2;1
366471843;39;10;2;1
366480834;26;9;5;3
366487308;35;50;9;3
366516066;55;3;2;1
366525165;12;3;2;2
366527515;13;3;2;1
366527716;54;28;35;17
366532482;80;3;2;1
366550658;19;11;7;1
366565796;44;26;31;1
366570838;260;29;2;36
366577538;67;44;2;8
366579850;40;37;2;9
366612008;221;22;4;44
366622865;61;6;2;5
366639219;148;39;2;4
366654741;69;3;2;1
366657090;68;3;2;1
366657791;122;3;2;1
366664236;43;19;2;3
366672444;21;28;4;58
366709340;68;5;37;2
366714290;11;3;2;1
366715829;85;16;3;1
366717696;19;39;44;2
366717935;50;9;3;7
366731920;115;3;2;2
366751922;66;52;2;2
366763548;134;12;3;7
366767170;38;15;33;1
366769913;165;33;14;4
366785084;167;20;2;2
366803525;106;9;7;1
366813247;132;50;55;1
366815414;27;6;2;1
366831163;271;25;2;7
366838689;150;6;69;1
366858078;12;15;2;2
366863713;28;35;2;3
366866262;41;26;7;1
366867215;55;15;26;3
366894935;147;7;2;24
366906115;31;3;5;1
366910435;39;3;2;19
366931364;96;7;2;2
366934197;87;6;2;1
366938266;35;20;5;15
366957959;73;3;2;14
366958357;10;13;2;1
366975082;16;28;2;2
366979595;12;3;2;1
366985059;94;22;39;5
366985215;45;9;2;7
367011642;104;20;2;1
367011815;52;8;2;1
367020117;169;3;2;4
367023642;54;14;2;1
367026229;205;28;28;26
367034491;72;8;37;1
367046857;91;3;2;1
367050400;84;43;2;52
367076722;13;3;2;1
367076951;124;5;2;4
367078361;93;3;11;1
367127026;30;3;2;5
367128436;51;38;13;1
367131597;90;11;8;1
367139038;60;11;2;7
367143627;25;34;12;7
367145307;35;22;2;7
367148341;31;3;2;1
367149496;48;39;2;1
367173963;91;31;36;6
367173977;158;58;60;69
367188132;53;3;2;1
367188868;19;3;2;1
367194017;10;13;2;1
367206139;14;3;2;1
367210498;568;3;2;14
367213059;41;20;2;2
367214711;24;3;2;1
367221889;111;3;2;1
367237033;59;3;2;1
367240184;121;29;24;2
367246560;31;6;2;1
367261463;16;26;2;2
367274499;85;37;2;16
367279248;164;19;11;7
367282141;54;11;2;1
367286544;40;35;15;6
367293853;252;9;2;1
367297860;11;3;2;2
367306430;10;4;2;1
367317341;46;3;2;3
367323931;40;57;26;3
367325594;61;19;2;2
367337358;77;30;2;2
367348548;179;16;2;4
367354630;39;57;10;5
367355901;35;3;2;1
367359040;178;26;3;12
367368073;92;18;2;1
367380116;47;3;2;1
367385968;21;3;2;1
367387922;63;3;2;1
367402985;10;21;5;10
367422573;61;40;51;23
367431604;12;22;3;1
367438778;106;23;2;2
367449511;24;3;2;7
367460631;39;30;2;25
367461921;36;3;2;1
367474830;80;60;6;1
367492413;156;42;17;1
367494418;44;8;2;1
367495227;47;8;7;17
367500498;30;6;2;1
367506710;425;41;3;2
367517120;95;9;10;4
367537787;23;28;2;9
367538082;12;4;2;1
367548135;47;23;4;48
367551890;28;3;2;1
367557609;233;3;3;1
367561705;131;42;22;1
367576783;71;3;2;1
367582764;101;67;25;1
367588815;184;25;63;3
367604813;11;9;2;1
367642478;153;3;2;3
367642781;93;3;2;2
367644218;12;21;2;1
367650050;148;13;6;3
367666036;12;3;2;1
367666891;75;10;2;4
367667158;21;3;2;1
367671806;25;3;2;1
367679550;114;43;28;4
367715038;90;34;124;2
367725432;108;14;12;14
367730363;16;3;2;8
367735285;72;3;2;4
367745717;61;13;19;2
367778839;80;21;13;17
367781245;47;10;26;20
367782050;16;13;2;2
367799087;11;6;2;2
367805320;976;3;2;4
367809316;17;9;2;2
367824791;14;3;2;1
367829654;83;49;25;16
367830103;148;3;13;3
367834116;11;4;2;2
367846971;27;103;45;1
367847407;40;12;2;12
367871598;75;38;15;10
367875911;10;6;2;1
367883797;176;3;2;3
367887567;25;25;9;1
367890403;34;6;2;13
367903054;60;14;2;3
367907180;10;6;2;4
367943057;109;38;2;8
367956666;21;14;2;1
367962448;39;24;6;1
367972754;45;56;14;16
367974690;126;51;2;14
367986887;191;27;2;5
367988935;47;22;13;14
367995630;13;7;2;3
367998329;125;22;2;1
368000513;65;36;23;33
368006506;168;14;18;1
368013253;95;63;2;1
368017421;48;77;30;11
368024850;153;20;32;1
368046193;50;9;2;1
368051663;65;17;7;1
368060351;40;12;13;44
368063247;58;23;2;1
368064444;37;23;2;4
368064478;33;57;5;1
368084297;40;28;20;1
368089150;21;4;2;2
368090417;12;3;2;7
368108676;154;41;22;58
368112568;88;25;6;1
368112715;14;4;2;1
368125525;223;20;20;1
368126248;57;30;2;1
368131782;31;23;2;4
368137583;62;9;2;2
368163351;25;22;31;1
368181351;84;29;24;9
368182295;64;66;34;1
368182668;49;4;14;22
368204499;46;9;3;1
368213067;83;33;4;2
368233136;43;3;2;1
368233588;22;11;2;1
368241189;10;7;3;1
368244649;76;16;19;1
368245278;52;47;2;2
368254144;51;15;16;1
368255541;11;5;3;1
368256471;23;11;2;1
368258407;300;61;5;13
368283168;18;6;2;4
368300615;54;5;2;1
368301227;138;15;19;12
368345421;162;41;39;3
368350501;36;64;28;1
368350956;86;3;2;1
368353468;149;26;5;2
368389779;134;50;27;5
368391641;96;11;2;1
368399046;137;21;8;22
368401396;27;27;2;1
368412875;29;10;3;1
368431788;65;24;2;13
368477911;35;17;9;7
368484706;16;20;3;4
368506984;80;65;42;19
368514454;22;24;2;1
368516440;94;31;42;1
368518621;13;3;2;1
368569398;83;3;2;2
368571367;94;39;2;34
368579272;17;62;2;1
368584418;144;39;16;2
368630057;38;18;23;17
368636132;64;25;18;1
368643384;99;52;36;4
368672466;89;8;27;18
368676815;45;62;38;2
368680945;60;66;16;1
368689268;56;3;2;1
368695253;54;42;11;4
368699525;83;3;43;2
368700916;51;35;3;4
368748065;17;89;2;1
368757371;10;19;2;2
368760085;23;3;2;1
368766050;38;4;62;3
368775020;51;3;2;1
368779313;13;3;2;1
368779359;11;3;2;1
368785782;10;13;2;1
368789389;179;47;51;11
368792785;110;18;4;12
368807865;20;10;2;1
368818255;13;5;2;1
368820469;26;3;2;1
368840720;121;28;2;7
368847407;155;11;26;1
368862464;34;19;2;3
368869360;12;4;2;1
368886023;13;11;2;1
368886284;109;3;2;2
368892535;13;23;2;1
368902384;24;7;2;1
368933567;72;3;8;43
368934550;162;22;39;37
368936171;86;45;4;4
368937986;162;42;43;30
368939281;102;3;2;1
368945438;61;32;34;13
368951214;74;37;2;1
368955517;83;3;2;1
368968389;94;15;14;17
368983686;38;43;2;4
368991075;74;35;49;29
369012888;40;21;11;8
369023899;57;33;2;1
369047173;149;21;2;3
369066200;107;3;2;2
369068601;21;9;2;1
369068850;91;14;37;4
369080188;47;21;3;3
369081436;16;13;2;1
369083340;89;3;2;1
369084377;52;3;2;1
369087931;72;3;2;3
369089971;104;102;112;5
369093769;83;30;2;22
369102488;64;12;2;15
369107564;84;16;2;1
369111490;103;3;2;46
369137063;34;3;2;2
369140858;31;35;42;31
369142971;34;3;2;1
369156413;20;3;2;1
369158145;74;29;10;62
369181517;116;5;34;7
369185671;82;3;2;1
369198763;49;73;71;2
369215813;116;23;26;17
369216609;127;3;2;3
369239327;161;34;6;4
369268513;54;3;2;5
369270082;319;21;9;1
369271510;49;11;2;2
369285829;136;23;27;34
369299349;107;3;2;1
369317098;95;38;57;1
369319174;125;43;118;6
369327626;30;3;2;2
369342289;84;42;27;3
369347283;124;43;76;9
369362872;129;47;11;12
369366065;85;3;2;4
369367710;19;24;2;9
369368039;182;10;3;1
369376401;53;3;2;9
369382220;70;29;2;1
369393574;15;8;2;3
369402516;16;3;2;1
369419771;14;3;2;1
369426583;88;3;2;9
369426890;16;11;2;1
369441512;56;14;7;1
369446042;86;3;2;1
369457107;71;44;2;6
369471953;65;22;12;1
369473206;58;41;2;1
369475491;18;3;2;1
369480169;93;40;57;7
369494381;125;3;2;5
369500664;114;3;2;63
369508994;37;39;15;65
369509696;42;3;2;1
369510653;23;3;2;1
369531558;10;12;2;1
369539183;50;27;10;3
369542230;59;24;5;20
369548222;18;42;7;1
369562341;97;3;2;1
369573032;11;3;2;1
369578585;76;16;18;1
369579547;91;21;11;17
369592689;94;3;2;2
369594648;12;3;2;1
369646969;63;56;39;24
369648328;148;9;57;5
369693102;10;15;10;1
369704840;21;6;2;2
369704924;71;3;2;2
369709761;29;6;2;2
369711915;36;3;2;1
369736956;54;3;25;14
369740764;123;16;9;75
369745013;41;21;5;3
369788285;16;12;3;1
369791615;123;7;66;9
369796028;135;11;56;46
369816849;12;25;2;4
369824632;10;6;2;2
369825294;58;30;9;3
369851135;29;60;2;3
369856418;33;3;2;1
369873875;67;38;81;4
369887416;33;17;3;9
369888602;23;3;2;1
369892761;12;3;2;1
369893334;13;3;2;1
369902583;16;3;2;1
369905765;27;19;9;23
369908288;27;8;2;1
369919747;89;37;3;4
369921156;47;3;2;1
369936986;33;26;13;1
369954147;115;3;2;1
369963398;13;3;2;2
369966374;19;3;2;1
369985382;66;19;62;2
370001413;137;3;2;1
370007784;28;47;16;2
370036232;16;22;6;1
370037600;123;62;163;2
370051393;28;4;2;1
370052024;197;15;2;7
370059950;52;3;2;1
370079951;103;10;2;1
370104178;28;32;3;5
370111619;64;18;10;3
370115138;70;15;2;2
370122309;148;3;2;1
370126261;10;6;2;1
370139518;518;3;2;3
370140026;24;12;2;1
370148509;120;3;2;6
370149424;10;4;2;1
370158417;63;6;20;34
370161925;66;3;2;1
370166908;66;27;5;3
370172750;121;3;2;1
370180803;41;36;2;1
370186714;67;54;2;1
370204169;74;3;2;2
370213299;111;17;36;67
370215459;43;3;2;1
370216068;79;3;2;2
370220078;99;4;2;10
370231561;74;69;24;24
370238733;37;86;23;16
370251005;35;3;2;3
370257583;64;3;2;1
370262578;24;3;2;1
370263357;129;27;2;10
370264350;72;3;2;1
370280603;73;29;2;5
370283035;525;3;2;1
370286916;87;13;13;36
370287590;119;31;22;8
370306639;22;3;2;1
370313698;11;3;2;1
370326494;121;70;2;32
370333139;13;31;2;1
370337339;64;36;6;1
370342526;19;23;2;1
370368607;107;21;32;13
370374992;33;29;14;1
370374999;118;61;71;23
370383808;66;13;6;6
370383915;121;18;2;7
370390975;213;43;3;4
370413330;148;3;2;2
370413838;28;14;2;1
370438589;27;15;2;1
370445627;109;31;2;4
370450610;85;3;2;20
370460486;59;29;6;20
370473579;39;3;2;1
370485861;77;32;39;20
370491876;82;15;22;2
370497843;70;3;2;1
370497885;67;47;2;19
370516429;105;12;6;90
370518967;26;3;2;1
370519813;76;35;2;6
370529673;11;25;2;2
370533234;50;7;2;27
370538284;62;24;60;3
370543771;16;9;3;1
370552491;174;45;54;29
370552907;24;9;26;7
370554866;83;6;2;16
370579095;50;14;3;1
370580626;23;3;2;5
370584952;77;107;10;18
370596300;93;4;3;2
370596746;45;13;2;1
370601440;11;14;2;1
370612112;85;3;2;1
370627551;41;15;2;1
370642168;22;3;2;1
370650623;20;3;2;1
370654363;24;3;2;1
370677825;88;3;5;5
370678785;66;79;58;39
370680916;11;9;2;1
370683915;122;3;2;2
370688748;120;111;112;1
370690626;12;3;2;1
370692605;148;45;37;4
370700797;44;3;2;1
370708592;12;12;2;1
370711007;113;3;2;2
370717044;20;17;2;1
370736831;41;15;8;6
370739384;10;5;2;1
370747667;90;31;27;3
370748745;14;3;2;1
370754455;11;3;2;1
370756047;149;18;23;22
370761827;15;59;4;1
370764213;16;20;3;1
370766821;14;3;2;1
370778863;17;3;2;1
370793017;42;44;12;5
370794038;77;3;2;1
370813606;55;30;13;9
370816303;10;13;2;1
370820734;186;11;2;1
370840636;27;14;9;17
370853021;52;6;2;12
370853072;10;3;2;2
370871294;64;12;2;1
370879461;121;3;2;5
370892346;312;3;2;9
370916555;271;96;44;2
370916924;79;20;2;13
370918384;67;75;147;11
370918964;16;5;27;3
370926931;10;3;2;2
370975701;79;56;53;17
370976177;61;34;69;9
371006344;27;10;6;10
371008396;10;6;2;1
371011602;11;3;2;1
371017613;48;81;5;1
371018551;73;22;2;2
371021032;47;17;3;9
371025170;18;23;4;1
371027910;179;69;2;2
371058345;283;3;2;11
371060994;59;105;24;6
371063812;46;3;2;3
371083664;84;11;3;1
371087463;11;3;2;1
371120186;60;32;8;34
371144483;44;29;2;1
371144970;33;24;40;26
371164306;96;3;2;10
371168503;32;3;2;3
371182972;160;3;2;9
371200478;46;18;2;2
371206762;65;25;9;4
371226526;56;37;28;1
371230147;157;66;47;4
371234813;222;3;2;1
371235327;60;22;2;1
371241924;53;3;2;5
371265998;70;12;2;1
371299014;16;3;2;1
371318776;24;14;2;1
371322635;184;44;14;1
371327282;59;78;3;1
371334604;66;35;14;4
371341112;68;24;42;16
371346164;44;20;2;1
371358160;10;3;2;2
371383007;139;3;11;1
371389365;96;3;3;9
371390090;77;8;2;19
371390669;80;16;2;1
371391614;12;3;2;3
371398101;75;3;2;1
371420228;212;3;2;12
371423612;84;9;6;2
371424624;82;28;45;20
371432387;84;15;85;3
371453423;124;3;2;4
371453704;14;11;2;20
371463394;59;44;8;2
371475743;119;3;2;1
371480156;192;3;2;34
371502379;68;25;39;8
371518298;22;3;2;1
371522625;53;31;2;1
371531076;103;19;31;15
371544253;21;3;2;1
371547814;72;3;2;5
371548625;152;51;2;7
371552950;88;8;2;13
371585588;131;41;92;31
371604621;61;15;3;1
371628956;11;10;2;2
371629180;11;3;2;1
371647325;97;47;40;45
371654642;55;32;2;1
371662903;39;27;15;2
371666723;33;3;2;1
371671800;262;12;2;4
371688174;22;5;2;1
371696852;15;3;2;1
371711523;12;8;2;1
371727991;48;12;3;1
371733025;114;3;24;5
371733183;10;18;2;1
371737188;65;21;17;33
371749003;10;5;2;1
371753553;11;18;2;3
371756723;80;25;13;7
371766831;13;3;2;1
371773405;12;3;2;1
371779490;75;3;2;1
371791603;98;46;12;30
371809394;112;41;2;22
371810031;74;38;2;1
371811585;52;24;15;8
371813745;11;5;2;1
371826056;19;6;2;3
371827545;174;41;16;3
371831699;30;3;2;2
371845256;76;19;2;6
371853151;67;28;11;17
371857936;60;41;18;13
371870518;65;7;54;1
371877455;78;49;66;14
371884409;85;60;21;24
371885042;20;56;2;31
371900732;109;36;19;6
371915899;77;52;2;6
371922636;10;3;2;2
371923747;49;3;2;3
371933110;50;32;26;1
371938133;23;10;2;3
371939759;65;3;2;10
371940711;60;22;8;1
371975784;72;24;11;3
371976413;16;3;2;1
371979239;136;26;28;20
371985569;46;28;2;3
372004775;108;17;6;21
372005307;55;18;83;1
372010931;207;57;2;21
372011173;66;7;10;17
372018715;84;14;79;2
372018972;82;19;21;2
372025785;31;10;23;1
372042576;283;10;2;1
372047984;44;64;25;18
372062323;110;46;13;1
372064275;100;36;2;70
372070164;115;9;2;1
372104576;39;39;25;45
372111619;47;38;2;7
372128960;136;48;16;12
372129284;118;31;2;9
372150812;29;3;7;1
372160328;67;3;2;5
372172643;32;8;2;1
372182784;64;26;16;20
372194714;49;3;2;5
372198702;18;3;2;1
372221981;25;8;15;3
372223220;15;47;5;20
372226352;71;3;2;1
372228061;52;92;22;65
372229567;64;31;2;4
372234648;236;136;3;7
372245410;102;22;9;19
372252196;158;3;2;28
372258355;44;4;28;1
372260355;30;18;24;1
372267773;104;3;2;4
372268156;24;66;30;2
372271874;35;44;7;5
372273586;14;3;2;1
372274196;12;3;2;1
372293611;41;19;3;2
372296927;58;46;26;34
372311111;91;3;2;55
372316125;146;5;2;2
372324154;45;3;2;1
372326523;116;21;10;3
372328205;44;3;2;4
372331379;22;23;2;2
372333714;20;18;2;1
372343613;58;8;4;2
372344389;65;3;2;1
372347803;15;6;2;1
372364728;45;3;2;2
372366341;19;3;2;14
372380258;173;3;2;1
372381317;89;3;2;3
372400947;104;3;2;2
372408755;58;66;3;1
372426958;32;9;2;3
372434550;39;59;18;2
372444122;14;3;2;1
372456163;100;3;2;6
372460457;25;3;2;4
372462375;16;3;2;1
372473570;45;110;10;5
372475766;112;33;2;7
372476828;52;6;2;1
372478316;10;28;2;1
372486790;27;19;79;48
372488408;137;3;2;1
372494891;67;20;34;13
372514326;11;3;2;1
372530882;109;19;114;1
372531966;55;8;12;1
372541671;12;3;2;1
372569010;72;3;2;1
372573319;36;3;2;1
372584525;64;21;2;5
372597396;29;3;2;1
372604473;98;35;41;4
372606679;171;3;2;1
372613213;18;3;2;1
372615093;10;3;2;3
372615573;129;66;29;19
372621705;132;35;36;2
372624422;93;26;2;65
372629919;17;3;2;1
372639395;26;3;2;1
372639824;37;25;23;36
372647533;67;21;2;2
372667095;97;14;22;4
372672624;60;19;10;2
372678949;137;3;2;1
372712251;17;3;2;1
372715342;55;3;2;2
372719778;17;19;27;1
372727355;71;3;2;2
372745275;69;10;2;1
372753993;45;26;2;1
372754046;14;14;2;3
372767338;77;57;3;28
372771895;48;3;2;2
372782124;55;3;2;1
372792902;21;55;6;1
372804189;65;19;22;19
372812221;95;19;2;6
372837850;46;51;63;3
372847096;12;3;2;3
372853096;67;6;33;7
372855957;39;49;56;5
372862862;55;5;4;1
372865604;18;32;2;1
372872069;11;3;2;5
372873745;41;34;17;10
372877459;11;3;2;1
372884458;13;21;3;1
372898773;56;57;27;11
372904358;75;11;2;3
372906665;19;3;2;10
372907260;10;23;2;1
372927815;19;3;2;1
372937275;32;29;26;1
372944466;17;3;2;1
372944749;44;23;2;1
372948365;110;42;74;13
372950695;11;3;2;1
372956112;84;28;36;1
372964949;25;3;2;1
372966081;129;31;25;8
372969012;16;3;2;1
372969671;33;3;2;3
372976365;34;3;2;1
372976881;27;22;8;1
372985428;134;3;2;1
372986258;36;43;26;4
372995983;26;24;2;5
372999680;15;3;2;1
373001433;11;3;2;1
373013908;11;3;2;1
373030922;78;3;2;2
373049859;22;26;9;1
373052692;255;9;2;4
373054403;80;27;9;32
373055262;73;3;2;1
373055962;41;32;79;10
373067198;10;6;2;1
373070286;16;3;2;1
373073033;10;3;2;2
373089621;10;14;2;3
373096228;86;3;2;1
373096417;15;8;3;9
373100634;43;35;17;1
373100727;93;12;2;7
373110373;38;16;5;1
373111924;54;52;18;1
373114187;123;19;8;60
373121451;76;36;127;1
373124787;19;3;2;2
373125169;121;44;40;4
373131009;11;10;2;1
373148997;12;3;2;1
373151609;232;142;3;13
373153194;132;76;28;1
373154549;151;16;21;11
373172942;167;30;16;7
373174739;17;30;3;3
373177480;19;10;2;2
373178641;16;3;2;1
373187964;68;29;11;9
373189357;41;45;12;1
373203076;11;18;2;1
373212016;157;3;2;2
373230792;25;23;10;1
373231174;11;28;11;13
373237013;154;88;48;27
373263703;104;3;2;5
373267094;72;58;14;16
373277189;10;8;2;1
373279176;101;36;6;11
373279280;53;20;2;4
373301712;33;92;2;3
373303071;104;10;2;12
373328122;51;11;2;1
373328227;68;26;68;52
373368805;79;75;31;15
373370664;44;7;114;1
373378906;27;3;2;1
373386433;123;19;2;22
373415740;51;3;2;8
373438550;129;67;16;1
373455487;118;3;9;1
373468270;75;17;8;12
373471445;69;21;2;4
373475262;21;3;2;1
373479320;15;3;2;1
373498876;135;56;104;7
373504426;204;47;2;4
373504455;26;8;2;1
373512040;11;3;2;1
373512682;35;3;2;6
373515750;41;17;36;7
373533148;15;3;2;1
373534762;16;7;2;2
373536507;82;57;2;4
373542181;53;45;2;1
373543115;271;8;2;3
373554568;94;11;2;3
373587594;11;3;2;1
373593392;197;39;8;5
373622724;97;9;6;4
373630405;91;33;3;3
373637439;21;55;10;2
373641851;109;40;7;5
373654455;13;14;2;1
373675021;27;10;2;1
373679943;24;3;2;4
373690939;29;22;32;1
373693908;29;19;2;1
373711287;18;9;2;2
373713238;59;30;61;1
373719509;114;29;12;5
373725384;90;13;66;2
373732004;86;13;5;11
373733626;60;3;2;1
373734135;57;13;65;4
373739019;30;35;45;3
373744600;44;3;2;3
373767549;114;50;47;3
373768765;94;3;2;1
373770756;30;3;2;2
373773235;20;14;3;3
373797484;70;4;4;2
373807777;58;19;41;8
373821543;123;10;24;2
373845329;72;3;2;3
373852524;103;26;2;4
373857739;15;10;3;1
373857826;11;3;2;10
373862891;81;3;2;31
373865787;75;3;2;8
373873392;33;10;19;5
373876190;212;10;3;9
373884496;30;13;4;10
373901434;49;8;15;1
373919147;16;26;8;4
373931223;112;30;32;2
373944748;146;41;28;15
373944914;55;6;7;13
373947133;15;3;2;1
373950519;108;25;53;30
373956547;39;3;2;1
373970532;27;7;4;2
373979848;42;5;2;1
373981196;156;17;2;1
373992391;37;36;32;2
373992578;71;22;6;2
373997327;102;23;2;6
374015802;46;21;4;6
374023034;12;3;2;1
374024230;86;3;2;10
374025995;22;12;2;1
374026659;83;3;2;1
374068811;58;26;2;8
374072889;65;37;41;14
374074028;69;18;14;14
374083813;50;30;50;26
